cited_author,wos-uid
"Latikka, Rita",WOS:000766160200003
"Saetra, Henrik Skaug",WOS:000766160200003
"Ding, Yuming",WOS:000766160200003
"Savela, Nina",WOS:000766160200003
"Cominelli, Lorenzo",WOS:000766160200003
"Coeckelbergh, Mark",WOS:000766160200003
"Griffy-Brown, Charla",WOS:000766160200003
"Gunkel, D. J.",WOS:000766160200003
"Cheok, Adrian David",WOS:000766160200003
"Scheutz, Matthias",WOS:000766160200003
"Metzler, Theodore A.",WOS:000766160200003
"Valenti Soler, Meritxell",WOS:000766160200003
"Bernabei, V.",WOS:000766160200003
"Moyle, Wendy",WOS:000766160200003
"Mordoch, Elaine",WOS:000766160200003
"Roger, Kerstin",WOS:000766160200003
"Sharkey, Noel",WOS:000766160200003
"Bemelmans, Roger",WOS:000766160200003
"Sharkey, Amanda",WOS:000766160200003
"Gunkel, DJ",WOS:000766160200003
"Sharkey, Amanda",WOS:000766160200003
"Wada, Kazuyoshi",WOS:000766160200003
"Turkle, Sherry",WOS:000766160200003
"James, Ian Andrew",WOS:000766160200003
"Bateson, Melissa",WOS:000766160200003
"Mackenzie, Lorna",WOS:000766160200003
"Veruggio, Gianmarco",WOS:000766160200003
"Reisberg, Barry",WOS:000766160200003
"Sparrow, R.",WOS:000766160200003
"JACOBSEN, M",WOS:000766160200003
"Bentham, J.",WOS:000766160200003
"Damasio, A. R.",WOS:000766160200003
"Sharkey, A.",WOS:000766160200003
"Cahn, S.M.",WOS:000766160200003
"Kochetkova, T.",WOS:000766160200003
"Burr, C.",WOS:000766160200003
"Turing, A M.",WOS:000766160200003
"Schwab, K.",WOS:000766160200003
"Keynes, J.M.",WOS:000766160200003
"Levy, David",WOS:000766160200003
"Prince, M.",WOS:000766160200003
"Ferrando, F.",WOS:000766160200003
"Damasio, A",WOS:000766160200003
"Winfield, A.",WOS:000766160200003
"Flam, K.",WOS:000766160200003
"Damasio, A.R.",WOS:000766160200003
"Carter, I.",WOS:000766160200003
"Turkle, S.",WOS:000766160200003
"Sharkey, A.",WOS:000766160200003
"Risse, Mathias",WOS:000766160200003
"Indreiten, A. B.",WOS:000766160200003
POULSEN A,WOS:000766160200003
"Cayton, H.",WOS:000766160200003
"Fromm, E.",WOS:000766160200003
"Berlin, Isaiah",WOS:000766160200003
"Anderson, L. S.",WOS:000766160200003
"Brundage, M",WOS:000766160200003
"Nozick, Robert",WOS:000766160200003
"Braidotti, R.",WOS:000766160200003
"Machiavelli, Niccolo",WOS:000766160200003
"Mill, J.S.",WOS:000766160200003
"Bendel, O.",WOS:000766160200003
"Chiberska, D",WOS:000766160200003
"Mill, J. S.",WOS:000766160200003
"Naess, A.",WOS:000766160200003
"Nagel, Thomas",WOS:000766160200003
"Storr, Anthony",WOS:000766160200003
"Downes, MJ.",WOS:000766160200003
"Lockett, J.",WOS:000766160200003
"Vandemeulebroucke, T.",WOS:000766160200003
"Johnston, O.",WOS:000766160200003
"Gannon, Susanne",WOS:000731200900002
"Biesta, Gert",WOS:000731200900002
"Dvorsky, Melissa R.",WOS:000731200900002
"Drane, Catherine F.",WOS:000731200900002
"Wang, Guanghai",WOS:000731200900002
"Courtney, Darren",WOS:000731200900002
"Larcher, Vic",WOS:000731200900002
"Thakur, Aditya",WOS:000731200900002
"Schwartzman, Roy",WOS:000731200900002
"van Breda, Adrian D.",WOS:000731200900002
"Estêvão, Pedro",WOS:000731200900002
"Charteris, Jennifer",WOS:000731200900002
"Theron, Linda C.",WOS:000731200900002
"Masten, Ann S.",WOS:000731200900002
"Long, Nicholas J.",WOS:000731200900002
"LaMendola, Walter",WOS:000731200900002
"Ungar, Michael",WOS:000731200900002
"Angelkovski, R",WOS:000731200900002
"Schleicher, A",WOS:000731200900002
Walsh,WOS:000731200900002
"Waite, C",WOS:000731200900002
"Roy, A.",WOS:000731200900002
"Mockler, N.",WOS:000731200900002
"Hansen, H.R.",WOS:000731200900002
"Cahill, H.",WOS:000731200900002
"Third, A.",WOS:000731200900002
"boyd, danah",WOS:000731200900002
"Darling-Hammond, L.",WOS:000731200900002
"Brown, N.",WOS:000731200900002
"Ghosh, Anusha.",WOS:000731200900002
"Finneran, R.",WOS:000731200900002
"Saldana, J.",WOS:000731200900002
"Jacobs, R.",WOS:000731200900002
"Perryman, J",WOS:000731200900002
"Dickman, Chris",WOS:000759412700002
"Hickman, Caroline",WOS:000759412700002
"Wu, Judy",WOS:000759412700002
"Zukauskaite, Audrone",WOS:000759412700002
"Fox, Nick J.",WOS:000759412700002
"Woodbury, Zhiwa",WOS:000759412700002
"Pihkala, Panu",WOS:000759412700002
"Burman, Anders",WOS:000759412700002
"Cunsolo, Ashlee",WOS:000759412700002
"Dudgeon, Pat",WOS:000759412700002
"Gale, Ken",WOS:000759412700002
"Brinkmann, Svend",WOS:000759412700002
"Gifford, Eva",WOS:000759412700002
"Haraway, Donna",WOS:000759412700002
"Vermeulen, Pieter",WOS:000759412700002
"Hayles, N. Katherine",WOS:000759412700002
"Lather, Patti",WOS:000759412700002
"Aaltonen, Jukka",WOS:000759412700002
"Frost, Samantha",WOS:000759412700002
"Braidotti, R",WOS:000759412700002
"Guattari, F.",WOS:000759412700002
"Haraway, DJ.",WOS:000759412700002
"White, M",WOS:000759412700002
"Rose, DB.",WOS:000759412700002
"Blake, W",WOS:000759412700002
"Roszak, T.",WOS:000759412700002
"Westerman, T",WOS:000759412700002
"Albrecht, G.",WOS:000759412700002
"Ellingson, LL.",WOS:000759412700002
"Albrecht, G",WOS:000759412700002
"Naess, Arne",WOS:000759412700002
"Stewart, K",WOS:000759412700002
COVERLEY M,WOS:000759412700002
"Yardley, A.",WOS:000759412700002
"Filkov, A.I.",WOS:000759412700002
"Massumi, Brian",WOS:000759412700002
"Deleuze, Gilles",WOS:000759412700002
"Braidotti, R.",WOS:000759412700002
"Haraway, D.",WOS:000759412700002
"Nichterlein, M.",WOS:000759412700002
"Margulis, L",WOS:000759412700002
"Fellows, A.",WOS:000759412700002
"Guattari, F",WOS:000759412700002
"Albrecht, G.A.",WOS:000759412700002
"Beck, J. S.",WOS:000759412700002
"Barad, Karen",WOS:000759412700002
"Clayton, S.",WOS:000759412700002
"Carayannis, Elias G.",WOS:000755106400001
"Marasco, Paul D.",WOS:000755106400001
"Hautala, Johanna",WOS:000755106400001
"Zhang, Tielin",WOS:000755106400001
"Blut, Markus",WOS:000755106400001
"Fox, Jesse",WOS:000755106400001
"Yan, Fei",WOS:000755106400001
"Vinanzi, Samuele",WOS:000755106400001
"Bolade, Sunday",WOS:000755106400001
"Meckin, Robert",WOS:000755106400001
"Cruz, E.",WOS:000755106400001
"Lee, Francis",WOS:000755106400001
"Tiddi, Ilaria",WOS:000755106400001
"Lynch, Casey R.",WOS:000755106400001
"Del Casino, Vincent J., Jr.",WOS:000755106400001
"Wheeler, Michael",WOS:000755106400001
"Minimair, Manfred",WOS:000755106400001
김재헌,WOS:000755106400001
"Miao, Zhiqiang",WOS:000755106400001
"Muis, Krista R.",WOS:000755106400001
"Rose, Gillian",WOS:000755106400001
"Ash, James",WOS:000755106400001
"Skageby, Jorgen",WOS:000755106400001
"Ricotti, Leonardo",WOS:000755106400001
"Shi, Ying",WOS:000755106400001
"Cheng, Ching-Ying",WOS:000755106400001
"Lake, Brenden M.",WOS:000755106400001
"Pink, Sarah",WOS:000755106400001
"Hautala, Johanna",WOS:000755106400001
"Sanzogni, Louis",WOS:000755106400001
"Azhar, Mohammad Q.",WOS:000755106400001
"Anthes, Emily",WOS:000755106400001
"Jones, Raya A.",WOS:000755106400001
"Ahn, Sungyong",WOS:000755106400001
"Hannibal, Glenda",WOS:000755106400001
"Bissell, David",WOS:000755106400001
"Del Casino, Vincent J., Jr.",WOS:000755106400001
"Li, Bai",WOS:000755106400001
"Luo, Ren C.",WOS:000755106400001
"Sheridan, Thomas B.",WOS:000755106400001
"Sele, Kathrin",WOS:000755106400001
"Rose, Gillian",WOS:000755106400001
"Ibert, Oliver",WOS:000755106400001
"Sylla, Nahema",WOS:000755106400001
"Hautala, Johanna",WOS:000755106400001
"Pazzaglia, Mariella",WOS:000755106400001
"Jensen, Casper Bruun",WOS:000755106400001
Wu Hao,WOS:000755106400001
"Kubo, Akinori",WOS:000755106400001
"Lin, Chia Jou",WOS:000755106400001
"Langley, Ann",WOS:000755106400001
"Longo, Matthew R.",WOS:000755106400001
"Abrahamsson, Sebastian",WOS:000755106400001
"Sabanovic, Selma",WOS:000755106400001
"Rusu, R.B.",WOS:000755106400001
"Brooks, Rodney",WOS:000755106400001
"Thomaz, Andrea L.",WOS:000755106400001
"Watson, Annette",WOS:000755106400001
"Orlikowski, Wanda J.",WOS:000755106400001
"Das, Saumitra M.",WOS:000755106400001
"Goodrich, M.A.",WOS:000755106400001
"Holloway, Lewis",WOS:000755106400001
"Turkle, Sherry",WOS:000755106400001
"Haraway, Donna",WOS:000755106400001
"Hsieh, HF",WOS:000755106400001
"Bathelt, H",WOS:000755106400001
"Breazeal, C",WOS:000755106400001
"Collins, HM",WOS:000755106400001
"FORSYTHE, DE",WOS:000755106400001
"Kitchin, R.",WOS:000755106400001
"Krippendorff, K.",WOS:000755106400001
"Wolfe, C.",WOS:000755106400001
"Collins, H.",WOS:000755106400001
"Dewey, J.",WOS:000755106400001
"Polanyi, M.",WOS:000755106400001
"Bauer, A.",WOS:000755106400001
ASH J,WOS:000755106400001
"Wenger, E.",WOS:000755106400001
"Livingstone, D.N.",WOS:000755106400001
"Lupton, D.",WOS:000755106400001
"Jones, R.",WOS:000755106400001
"Hayles, N. K.",WOS:000755106400001
"Nonaka, I.",WOS:000755106400001
"Bryson, J.",WOS:000755106400001
"Latour, B",WOS:000755106400001
"Knorr Cetina, K.",WOS:000755106400001
"Dodd, T.H.",WOS:000755106400001
"Lupton, Deborah",WOS:000755106400001
"Tuan, Bui Minh",WOS:000791028000003
"Xu, Baoxuan",WOS:000791028000003
"Igarashi, T",WOS:000791028000003
"Del Campo, M.",WOS:000791028000003
"Campo, Matias",WOS:000791028000003
"Huang, H.",WOS:000791028000003
"Xu, K.",WOS:000791028000003
"Huang, W.",WOS:000791028000003
"Zheng, H.",WOS:000791028000003
"Zhu, Jun-Yan",WOS:000791028000003
"Kudina, Olya",WOS:000736405700001
"Sparrow, Robert",WOS:000736405700001
"Coeckelbergh, Mark",WOS:000736405700001
"Hakli, Raul",WOS:000736405700001
"Coeckelbergh, Mark",WOS:000736405700001
"Braidotti, Rosi",WOS:000736405700001
"Dennett, DC",WOS:000736405700001
"Johnson, Deborah G.",WOS:000736405700001
"Nortvedt, Per",WOS:000736405700001
"Leonard, Thomas C.",WOS:000736405700001
"Santoro, Matteo",WOS:000736405700001
"Sartorio, Carolina",WOS:000736405700001
"Matthias, A.",WOS:000736405700001
"Serruya, MD",WOS:000736405700001
"WINNER, L",WOS:000736405700001
"FRANKFURT, HG",WOS:000736405700001
"MILGRAM, S",WOS:000736405700001
"Rudy-Hiller, Fernando.",WOS:000736405700001
"Reijers, W",WOS:000736405700001
"Wittgenstein, L.",WOS:000736405700001
"Von Schomberg, R",WOS:000736405700001
"Gilligan, C.",WOS:000736405700001
"Ihde, D.",WOS:000736405700001
"Gertz, N.",WOS:000736405700001
"Harari, Y.N.",WOS:000736405700001
"Rosenberger, R.",WOS:000736405700001
"Van de Poel, Ibo",WOS:000736405700001
DOSTOYEVSKY F,WOS:000736405700001
"Yeung, K.",WOS:000736405700001
"de la Bellacasa, Maria Puig",WOS:000736405700001
"Fischer, JM.",WOS:000736405700001
"Coeckelbergh, M.",WOS:000736405700001
"Pereboom, Derk.",WOS:000736405700001
"Crawford, K.",WOS:000736405700001
"Haney, C.",WOS:000736405700001
"Duff, R. A.",WOS:000736405700001
"Veliz, C.",WOS:000736405700001
Aristotle,WOS:000736405700001
"Ihde, D.",WOS:000736405700001
"Bartoletti, Ivana.",WOS:000736405700001
"Santoni de Sio, F.",WOS:000736405700001
"Romele, Alberto",WOS:000736405700001
BERLIN I,WOS:000736405700001
"Dreyfus, H. L.",WOS:000736405700001
"Inwagen, P. V.",WOS:000736405700001
"Sartre, J.-P.",WOS:000736405700001
"Lagerkvist, Amanda.",WOS:000736405700001
"Ric&OELIG;ur, Paul.",WOS:000736405700001
"Talbert, M.",WOS:000736405700001
"Wang, Zixuan",WOS:000735718100001
"Quintero, Christian",WOS:000735718100001
"Bryant, De'Aira",WOS:000735718100001
"Schicktanz, Silke",WOS:000735718100001
"Bernotat, Jasmin",WOS:000735718100001
"Poulsen, Adam",WOS:000735718100001
"Nomura, Tatsuya",WOS:000735718100001
"Sparrow, Robert",WOS:000735718100001
"Trovato, Gabriele",WOS:000735718100001
"Ladwig, Robin C.",WOS:000735718100001
"Bartneck, Christoph",WOS:000735718100001
"Pfanzelt, Hannah",WOS:000735718100001
"Bernotat, Jasmin",WOS:000735718100001
"Tollison, Andrew C.",WOS:000735718100001
"Nomura, Tatsuya",WOS:000735718100001
"Vandemeulebroucke, Tijs",WOS:000735718100001
"Ellemers, Naomi",WOS:000735718100001
"Kraus, Matthias",WOS:000735718100001
"Collins, Emily C.",WOS:000735718100001
"Alesich, Simone",WOS:000735718100001
"Otterbacher, Jahna",WOS:000735718100001
"Obaid, Mohammad",WOS:000735718100001
"Ienca, Marcello",WOS:000735718100001
"Koertner, T.",WOS:000735718100001
"Borenstein, Jason",WOS:000735718100001
"Stephens, Julie",WOS:000735718100001
"Sorell, Tom",WOS:000735718100001
"Kuchenbrandt, Dieta",WOS:000735718100001
"Rizvanoglu, Kerem",WOS:000735718100001
"Kuchenbrandt, Dieta",WOS:000735718100001
"Khosla, Rajiv",WOS:000735718100001
"Nicholas, L",WOS:000735718100001
"Dean, Dianne",WOS:000735718100001
"Haering, Markus",WOS:000735718100001
"Tay, B.T.C.",WOS:000735718100001
"Eyssel, Friederike",WOS:000735718100001
"Eyssel, F.",WOS:000735718100001
"Eyssel, Friederike",WOS:000735718100001
"Sharkey, Amanda",WOS:000735718100001
"Cunningham, Sheila J.",WOS:000735718100001
"Feil-Seifer, David",WOS:000735718100001
"Robertson, Jennifer",WOS:000735718100001
"Martin-Matthews, Anne",WOS:000735718100001
"Sparrow, Robert",WOS:000735718100001
"Nass, C",WOS:000735718100001
"Nass, C",WOS:000735718100001
"MCDONALD, DD",WOS:000735718100001
"HALBERSTAM, J",WOS:000735718100001
"Wessel, M",WOS:000735718100001
"Wang, Y.",WOS:000735718100001
"Manzeschke, Arne",WOS:000735718100001
"Tronto, J.",WOS:000735718100001
"McGarty, C.",WOS:000735718100001
"Kittmann, R.",WOS:000735718100001
"Marchetti-Bowick, M.",WOS:000735718100001
"Beauchamp, TL.",WOS:000735718100001
"Giffney, N.",WOS:000735718100001
"Dovidio, JF",WOS:000735718100001
"Haraway, Donna",WOS:000735718100001
"Dvorsky, G",WOS:000735718100001
"Edwards, SD",WOS:000735718100001
"Tam, L.",WOS:000735718100001
"Hurst, S.",WOS:000735718100001
"Collins, E. C.",WOS:000735718100001
"Braidotti, R.",WOS:000735718100001
"Joyce, K.",WOS:000735718100001
"Dufour, F.",WOS:000735718100001
"Ammicht Quinn, R",WOS:000735718100001
"Damholdt, MF",WOS:000735718100001
"Ernst, C-PH",WOS:000735718100001
"Khosla, R.",WOS:000735718100001
"Jung, E.H.",WOS:000735718100001
"Parlitz, C",WOS:000735718100001
"Butler, Judith",WOS:000735718100001
"Pereida, K",WOS:000735718100001
"Coren, MJ",WOS:000735718100001
"Revelle, William",WOS:000728559800001
"Sirgiovanni, Elisabetta",WOS:000728559800001
"Crutchfield, Parker",WOS:000728559800001
"Conan, Gregory Mark",WOS:000728559800001
"Frank, Lily Eva",WOS:000728559800001
"KNOKE, D",WOS:000728559800001
"Persson, Ingmar",WOS:000728559800001
"Macpherson, Ignacio",WOS:000728559800001
"Persson, Ingmar",WOS:000728559800001
"Pugh, Jonathan",WOS:000728559800001
"Kahane, Guy",WOS:000728559800001
"Protopapadakis, Evangelos D.",WOS:000728559800001
"Baccarini, Elvio",WOS:000728559800001
"Specker, Jona",WOS:000728559800001
"Simkulet, William",WOS:000728559800001
"Azevedo, Marco Antonio",WOS:000728559800001
"Omidpanah, Adam",WOS:000728559800001
"Crockett, Molly J.",WOS:000728559800001
"Raus, Kasper",WOS:000728559800001
"Specker, Jona",WOS:000728559800001
"Williams, Elanor F.",WOS:000728559800001
"Fitz, Nicholas S.",WOS:000728559800001
"Sparrow, Robert",WOS:000728559800001
"Persson, Ingmar",WOS:000728559800001
"BOBO, L",WOS:000728559800001
"Savulescu, Julian",WOS:000728559800001
"Kelley, Ken",WOS:000728559800001
"Harris, John",WOS:000728559800001
"Kadosh, Roi Cohen",WOS:000728559800001
"Hurlemann, Rene",WOS:000728559800001
"Walker, Mark",WOS:000728559800001
"Theodoridou, Angeliki",WOS:000728559800001
"Hansen, Jochim",WOS:000728559800001
"Bandalos, Deborah L.",WOS:000728559800001
"Riis, Jason",WOS:000728559800001
"Spence, Sean A.",WOS:000728559800001
"Douglas, Thomas",WOS:000728559800001
"Baumgartner, Thomas",WOS:000728559800001
"Chatard, Armand",WOS:000728559800001
"Hastie, Brianne",WOS:000728559800001
"Imamoglu, Cagri",WOS:000728559800001
"Kosfeld, M",WOS:000728559800001
"Zajonc, RB",WOS:000728559800001
"Hu, Li-tze",WOS:000728559800001
"KAISER, HF",WOS:000728559800001
"TUCKER, LR",WOS:000728559800001
"ZAJONC, RB",WOS:000728559800001
"HARMAN, HH",WOS:000728559800001
"Kass, L",WOS:000728559800001
"Agar, N.",WOS:000728559800001
"Park, A",WOS:000728559800001
Machery,WOS:000728559800001
"Balistreri, M.",WOS:000728559800001
"Persson, I.",WOS:000728559800001
"Sinnott-Armstrong, Walter.",WOS:000728559800001
"Sandel, MJ",WOS:000728559800001
"Knobe, J.",WOS:000728559800001
"Alexander, L.",WOS:000728559800001
"Fukuyama, F.",WOS:000728559800001
"Cronbach, LJ.",WOS:000728559800001
Rakic,WOS:000728559800001
"Astin, AW",WOS:000728559800001
"Rakic, V",WOS:000728559800001
"Jackson, J.E.",WOS:000728559800001
"Nichols, S.",WOS:000728559800001
"Bender, E.M.",WOS:000725385500001
"Danaher, John",WOS:000725385500001
"Wolf, M.J.",WOS:000725385500001
Kempt,WOS:000725385500001
"Wullenkord, R.",WOS:000725385500001
"Andorno, Roberto",WOS:000662098600001
"Brown, R. C. H.",WOS:000662098600001
"Segers, Seppe",WOS:000662098600001
"Sparrow, Robert",WOS:000662098600001
"Giubilini, Alberto",WOS:000662098600001
"Giubilini, Alberto",WOS:000662098600001
"Giubilini, Alberto",WOS:000662098600001
"Anomaly, Jonathan",WOS:000662098600001
"Hofmann, Bjorn",WOS:000662098600001
"Gyngell, Chris",WOS:000662098600001
"Ferreira, Ana",WOS:000662098600001
"Piel, Frederic B.",WOS:000662098600001
"Lobstein, T",WOS:000662098600001
"Bostrom, N",WOS:000662098600001
"Beyleveld, B.",WOS:000662098600001
"Brennan, Geoffrey",WOS:000662098600001
"Hume, David",WOS:000662098600001
"Sandel, MJ",WOS:000662098600001
"Agar, N.",WOS:000662098600001
"Hobbes, Thomas.",WOS:000662098600001
"Persson, Ingmar.",WOS:000662098600001
"Anomaly, J.",WOS:000662098600001
"Fukuyama, F.",WOS:000662098600001
"Nozick, Robert",WOS:000662098600001
"Kass, L",WOS:000662098600001
"Sparrow, R.",WOS:000662098600001
"Baum, Fran",WOS:000662098600001
"Maddox, Thomas M.",WOS:000737695100001
"Israni, Sonoo Thadaney",WOS:000737695100001
"Cabitza, F.",WOS:000737695100001
"Jaynes, Tyler L.",WOS:000737695100001
"Kudina, Olya",WOS:000737695100001
"de Laat, Paul B",WOS:000737695100001
"London, Alex John",WOS:000737695100001
"Kudina, Olya",WOS:000737695100001
"Dermody, Gordana",WOS:000737695100001
"Vegter, M. W.",WOS:000737695100001
"Karches, Kyle E.",WOS:000737695100001
"de Boer, Bas",WOS:000737695100001
"Tang, An",WOS:000737695100001
"Kwiatkowski, Waldemar",WOS:000737695100001
"Chung, Jason",WOS:000737695100001
"Char, Danton S.",WOS:000737695100001
"Cabitza, Federico",WOS:000737695100001
"Aydin, Ciano",WOS:000737695100001
"Forsting, Michael",WOS:000737695100001
"Erickson, Bradley J.",WOS:000737695100001
"Valdes, Gilmer",WOS:000737695100001
"Mittelstadt, Brent Daniel",WOS:000737695100001
"Obermeyer, Ziad",WOS:000737695100001
"Vogt, Henrik",WOS:000737695100001
"Burrell, Jenna",WOS:000737695100001
"Deo, Rahul C.",WOS:000737695100001
"Van de Voort, Marlies",WOS:000737695100001
"Cerka, Paulius",WOS:000737695100001
"Coeckelbergh, Mark",WOS:000737695100001
"van Baalen, Sophie",WOS:000737695100001
"Kiran, Asle H.",WOS:000737695100001
"Swierstra, Tsjalling",WOS:000737695100001
"Kraemer, Felicitas",WOS:000737695100001
"Mamede, Silvia",WOS:000737695100001
"Swierstra, Tsjalling",WOS:000737695100001
"Swierstra, T.",WOS:000737695100001
"Bombauer, JaneR.",WOS:000737695100001
"Swierstra, T",WOS:000737695100001
"Parens, Erik",WOS:000737695100001
"Rosenberger, R.",WOS:000737695100001
"Ihde, D.",WOS:000737695100001
"Boenink, M",WOS:000737695100001
"Wallach, W.",WOS:000737695100001
"Carel, H.",WOS:000737695100001
"Verbeek, P.-P.",WOS:000737695100001
"Rowley, Amy",WOS:000737695100001
"Dorrestijn, S.",WOS:000737695100001
"Hayden, Dolores",WOS:000737695100001
"Swierstra, Tsjalling.",WOS:000737695100001
"Ross, Casey",WOS:000737695100001
"Swierstra, Tsjalling.",WOS:000737695100001
"Ihde, D.",WOS:000737695100001
"Verbeek, P.P.",WOS:000737695100001
"Matheny, M.",WOS:000737695100001
"Topol, E.",WOS:000737695100001
"Beijing, A",WOS:000737695100001
"Vallor, S.",WOS:000737695100001
"Jeong, Ji-Hoon",WOS:000682391000001
"Yan, Nong",WOS:000682391000001
"Block, Katharina",WOS:000682391000001
"Slavkov, I",WOS:000682391000001
"Penaloza, Christian I.",WOS:000682391000001
"Merino, Lenis",WOS:000682391000001
"Khan, Muhammad Jawad",WOS:000682391000001
"Ash, James",WOS:000682391000001
"Shildrick, Margrit",WOS:000682391000001
"Helmreich, Stefan",WOS:000682391000001
"de Mul, Jos",WOS:000682391000001
"Heylen, Dirk",WOS:000682391000001
"Nanay, Bence",WOS:000682391000001
"Verbeek, Peter-Paul",WOS:000682391000001
"Keane, W",WOS:000682391000001
"Knappett, C",WOS:000682391000001
"Gell, A.",WOS:000682391000001
"Steinert, S.",WOS:000682391000001
"Massumi, B.",WOS:000682391000001
"de Mul, Jos",WOS:000682391000001
RIDLEY S,WOS:000682391000001
"Grunwald, A.",WOS:000682391000001
"Pellizzi, F.",WOS:000682391000001
"Frederiksen, M.D.",WOS:000682391000001
"MacDougall, D.",WOS:000682391000001
"Auge, Marc",WOS:000682391000001
"Haraway, D.",WOS:000682391000001
"Lingis, A.",WOS:000682391000001
"Zeitlyn, D",WOS:000682391000001
"Deleuze, Gilles",WOS:000682391000001
